<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.01.03	06:30:00	1313.56	1313.97	1313.47	1313.49	651	294200	37
2018.01.03	06:45:00	1313.49	1313.59	1312.98	1313.51	536	267200	37
2018.01.03	07:00:00	1313.51	1313.69	1313.19	1313.69	433	216500	32
2018.01.03	07:15:00	1313.69	1314.11	1313.58	1313.90	597	288200	36
2018.01.03	07:30:00	1313.90	1314.58	1313.69	1314.36	1007	479767	36
2018.01.03	07:45:00	1314.36	1314.62	1313.90	1314.52	955	455180	36
2018.01.03	08:00:00	1314.52	1315.33	1314.31	1314.98	1227	578102	34
2018.01.03	08:15:00	1314.98	1314.98	1314.39	1314.49	898	399257	36
2018.01.03	08:30:00	1314.49	1314.56	1312.82	1313.90	1518	540592	36
2018.01.03	08:45:00	1313.91	1314.00	1312.90	1313.11	1263	451230	36
2018.01.03	09:00:00	1313.11	1313.22	1311.68	1312.32	2160	719579	36
2018.01.03	09:15:00	1312.32	1313.03	1312.31	1312.81	1326	438660	36
2018.01.03	09:30:00	1312.80	1314.14	1312.76	1313.64	1481	680100	37
2018.01.03	09:45:00	1313.64	1313.66	1312.63	1313.56	1432	657580	36
2018.01.03	10:00:00	1313.56	1314.19	1313.35	1314.17	1639	781877	36
2018.01.03	10:15:00	1314.17	1314.98	1313.87	1314.69	1788	773524	36
2018.01.03	10:30:00	1314.69	1315.01	1314.00	1314.40	1425	585365	36
2018.01.03	10:45:00	1314.41	1314.94	1314.04	1314.24	1093	518683	36
2018.01.03	11:00:00	1314.24	1314.70	1313.81	1314.48	1170	560388	36
2018.01.03	11:15:00	1314.48	1314.77	1314.39	1314.49	747	365389	36
2018.01.03	11:30:00	1314.49	1314.49	1313.90	1314.01	971	455495	36
2018.01.03	11:45:00	1314.01	1314.61	1313.71	1314.51	925	454451	36
2018.01.03	12:00:00	1314.51	1314.83	1314.35	1314.35	958	475656	36
2018.01.03	12:15:00	1314.35	1314.70	1313.67	1314.01	1015	416400	36
2018.01.03	12:30:00	1314.02	1314.22	1313.49	1313.71	1509	576002	36
2018.01.03	12:45:00	1313.74	1314.30	1313.68	1313.92	1279	503360	32
2018.01.03	13:00:00	1313.92	1314.52	1313.52	1313.89	1560	670248	36
2018.01.03	13:15:00	1313.88	1314.23	1313.61	1314.09	1236	557575	36
2018.01.03	13:30:00	1314.09	1314.73	1314.09	1314.71	911	367000	36
2018.01.03	13:45:00	1314.71	1316.17	1314.41	1315.54	1655	782903	36
2018.01.03	14:00:00	1315.53	1317.36	1315.53	1317.35	2056	982426	36
2018.01.03	14:15:00	1317.34	1317.38	1316.56	1316.66	1478	724141	36
2018.01.03	14:30:00	1316.67	1316.78	1315.21	1316.55	1944	684012	36
2018.01.03	14:45:00	1316.55	1316.97	1313.27	1314.72	2527	1072833	36
2018.01.03	15:00:00	1314.70	1315.58	1314.39	1315.28	1980	966713	36
2018.01.03	15:15:00	1315.28	1316.28	1315.08	1315.09	2062	1007345	36
2018.01.03	15:30:00	1315.14	1316.39	1315.08	1316.09	1748	836842	36
2018.01.03	15:45:00	1316.09	1316.29	1314.89	1316.27	2278	1051063	36
2018.01.03	16:00:00	1316.27	1317.72	1315.10	1317.00	3080	1360203	36
2018.01.03	16:15:00	1316.97	1317.77	1316.59	1317.41	2094	880637	36
2018.01.03	16:30:00	1317.43	1317.50	1316.37	1317.37	3257	1169256	36
2018.01.03	16:45:00	1317.36	1317.78	1316.70	1316.81	2953	1138110	36
2018.01.03	17:00:00	1316.75	1316.75	1314.72	1316.27	4217	1441839	36
2018.01.03	17:15:00	1316.28	1316.43	1315.19	1315.39	3238	1259485	36
2018.01.03	17:30:00	1315.33	1316.85	1315.19	1316.47	3093	1275234	36
2018.01.03	17:45:00	1316.46	1316.99	1315.77	1316.40	2905	1259996	36
2018.01.03	18:00:00	1316.40	1316.94	1316.00	1316.17	2382	1042780	36
2018.01.03	18:15:00	1316.17	1316.30	1315.65	1315.87	1936	750302	36
2018.01.03	18:30:00	1315.87	1316.97	1315.87	1316.53	1717	766060	36
2018.01.03	18:45:00	1316.53	1317.19	1316.52	1316.91	1810	899175	36
2018.01.03	19:00:00	1316.91	1317.20	1316.47	1316.52	1270	532717	36
2018.01.03	19:15:00	1316.52	1316.82	1316.24	1316.43	1263	557638	36
2018.01.03	19:30:00	1316.42	1316.94	1315.59	1315.86	1318	580140	36
2018.01.03	19:45:00	1315.87	1316.39	1315.63	1315.71	1133	427588	36
2018.01.03	20:00:00	1315.69	1316.34	1315.66	1316.04	1008	370600	36
2018.01.03	20:15:00	1316.04	1317.10	1315.95	1316.93	1465	613857	36
2018.01.03	20:30:00	1316.94	1317.11	1316.78	1316.84	829	294783	36
2018.01.03	20:45:00	1316.83	1316.84	1315.81	1316.07	1039	328024	36
2018.01.03	21:00:00	1315.99	1316.12	1307.31	1307.90	4814	1635024	36
2018.01.03	21:15:00	1307.90	1309.56	1307.39	1309.39	3019	1158411	36
2018.01.03	21:30:00	1309.37	1311.69	1309.34	1311.10	2509	976245	36
2018.01.03	21:45:00	1311.10	1313.03	1311.09	1312.87	2020	945470	36
2018.01.03	22:00:00	1312.87	1314.74	1312.87	1314.59	1750	818394	36
2018.01.03	22:15:00	1314.59	1316.10	1314.44	1315.48	1345	595010	36
2018.01.03	22:30:00	1315.48	1316.54	1315.47	1315.77	1136	480039	36
2018.01.03	22:45:00	1315.77	1315.77	1313.42	1314.85	1976	695555	36
2018.01.03	23:00:00	1314.85	1315.60	1313.55	1314.18	865	325568	36
2018.01.03	23:15:00	1314.18	1314.19	1312.25	1312.39	813	300414	36
2018.01.03	23:30:00	1312.39	1313.20	1312.04	1312.81	614	270086	39
2018.01.03	23:45:00	1312.80	1312.93	1312.46	1312.78	344	4100	29
2018.01.04	01:00:00	1312.74	1313.48	1312.74	1313.28	470	161500	39
2018.01.04	01:15:00	1313.23	1313.39	1312.45	1312.53	601	209901	36
2018.01.04	01:30:00	1312.53	1312.66	1310.53	1310.62	1332	291320	36
2018.01.04	01:45:00	1310.63	1311.45	1310.63	1311.03	1072	347950	36
2018.01.04	02:00:00	1311.01	1311.05	1310.07	1310.14	1302	456315	36
2018.01.04	02:15:00	1310.13	1310.25	1308.43	1308.73	1716	603344	36
2018.01.04	02:30:00	1308.73	1308.98	1308.42	1308.86	1341	572530	36
2018.01.04	02:45:00	1308.86	1309.23	1308.38	1309.12	1419	705511	36
2018.01.04	03:00:00	1309.12	1309.75	1307.64	1308.07	1904	931342	36
2018.01.04	03:15:00	1308.07	1308.33	1305.70	1306.02	2552	1314587	36
2018.01.04	03:30:00	1306.02	1306.92	1305.91	1306.12	1830	811194	36
2018.01.04	03:45:00	1306.11	1307.23	1306.10	1307.05	1282	586558	36
2018.01.04	04:00:00	1307.05	1307.35	1306.50	1306.96	1150	533002	36
2018.01.04	04:15:00	1306.97	1307.78	1306.88	1307.45	1304	585198	36
2018.01.04	04:30:00	1307.46	1307.87	1307.24	1307.32	1157	544678	36
2018.01.04	04:45:00	1307.32	1307.45	1306.56	1306.86	1196	362675	36
2018.01.04	05:00:00	1306.86	1306.92	1306.45	1306.48	735	267306	36
2018.01.04	05:15:00	1306.48	1306.71	1305.99	1306.69	910	318034	36
2018.01.04	05:30:00	1306.70	1307.01	1306.39	1307.00	728	279668	36
2018.01.04	05:45:00	1306.99	1307.22	1306.95	1307.09	550	221000	36
2018.01.04	06:00:00	1307.09	1307.46	1307.07	1307.36	660	269700	38
2018.01.04	06:15:00	1307.36	1308.17	1307.28	1308.17	680	316380	31
2018.01.04	06:30:00	1308.17	1308.36	1307.96	1308.00	926	385705	36
2018.01.04	06:45:00	1308.00	1308.18	1307.86	1307.87	531	260520	36
2018.01.04	07:00:00	1307.87	1308.10	1307.46	1308.10	652	319894	36
2018.01.04	07:15:00	1308.10	1308.40	1308.07	1308.21	745	374240	36
2018.01.04	07:30:00	1308.21	1309.63	1307.94	1308.98	1573	738032	36
2018.01.04	07:45:00	1308.98	1310.14	1308.94	1309.96	1353	547420	36
2018.01.04	08:00:00	1309.96	1310.62	1308.98	1310.20	2013	910288	36
2018.01.04	08:15:00	1310.20	1310.32	1309.91	1310.13	1228	595736	36
2018.01.04	08:30:00	1310.13	1310.81	1309.78	1310.14	1533	732050	36
2018.01.04	08:45:00	1310.14	1310.36	1309.85	1309.97	925	422304	36
2018.01.04	09:00:00	1309.97	1309.97	1308.06	1308.65	1748	531942	36
2018.01.04	09:15:00	1308.65	1310.03	1308.64	1309.94	1571	566370	36
2018.01.04	09:30:00	1309.94	1310.72	1309.42	1310.39	1512	688574	36
2018.01.04	09:45:00	1310.39	1311.24	1310.39	1310.54	1628	651075	36
2018.01.04	10:00:00	1310.54	1311.10	1310.49	1310.98	1969	809957	36
2018.01.04	10:15:00	1310.96	1311.13	1310.40	1310.91	1494	584400	36
2018.01.04	10:30:00	1310.90	1311.58	1310.87	1311.19	1539	651240	37
2018.01.04	10:45:00	1311.19	1311.99	1311.17	1311.52	1553	696496	36
2018.01.04	11:00:00	1311.52	1312.18	1311.41	1312.18	1173	571529	36
2018.01.04	11:15:00	1312.18	1312.56	1311.85	1312.54	1421	660114	36
2018.01.04	11:30:00	1312.54	1313.37	1312.34	1312.96	1903	907989	36
2018.01.04	11:45:00	1312.96	1314.17	1312.95	1313.56	2166	875820	36
2018.01.04	12:00:00	1313.55	1314.18	1313.26	1313.62	1672	743191	36
2018.01.04	12:15:00	1313.62	1313.63	1312.11	1312.80	1847	716282	36
2018.01.04	12:30:00	1312.81	1314.01	1312.79	1313.69	1571	747070	36
2018.01.04	12:45:00	1313.69	1313.74	1313.02	1313.42	1214	581827	36
2018.01.04	13:00:00	1313.42	1313.73	1312.39	1312.71	1386	596867	36
2018.01.04	13:15:00	1312.71	1313.13	1312.60	1312.79	1378	533155	36
2018.01.04	13:30:00	1312.79	1313.32	1312.71	1313.13	1288	526429	36
2018.01.04	13:45:00	1313.13	1313.64	1312.82	1312.82	1481	645166	36
2018.01.04	14:00:00	1312.71	1313.16	1312.71	1313.04	1159	551090	36
2018.01.04	14:15:00	1313.02	1313.34	1311.53	1312.29	1850	802828	36
2018.01.04	14:30:00	1312.29	1313.06	1312.10	1312.65	1555	766633	36
2018.01.04	14:45:00	1312.65	1313.26	1312.44	1313.16	1218	577100	36
2018.01.04	15:00:00	1313.14	1313.20	1311.79	1312.17	2042	825461	36
2018.01.04	15:15:00	1310.72	1317.13	1309.08	1314.89	5647	2148452	36
2018.01.04	15:30:00	1314.68	1316.71	1312.44	1313.68	4695	1796426	36
2018.01.04	15:45:00	1313.68	1315.97	1313.58	1314.67	3920	1547612	36
2018.01.04	16:00:00	1314.67	1315.83	1314.46	1315.83	2765	1185819	36
2018.01.04	16:15:00	1315.83	1316.04	1315.04	1315.70	2010	821174	36
2018.01.04	16:30:00	1315.74	1316.37	1315.49	1316.08	3312	1293787	36
2018.01.04	16:45:00	1316.04	1316.04	1314.09	1314.63	3645	1411848	36
2018.01.04	17:00:00	1314.63	1316.31	1314.25	1316.22	2960	1324631	36
2018.01.04	17:15:00	1316.22	1316.93	1315.48	1316.24	2927	1311017	36
2018.01.04	17:30:00	1316.24	1318.29	1316.13	1318.29	3120	1407292	36
2018.01.04	17:45:00	1318.28	1319.77	1318.22	1319.66	3725	1656840	36
2018.01.04	18:00:00	1319.66	1319.91	1316.67	1317.66	4059	1681988	36
2018.01.04	18:15:00	1317.70	1319.02	1317.51	1318.79	2588	1170771	36
2018.01.04	18:30:00	1318.81	1319.49	1318.76	1319.20	2278	991624	36
2018.01.04	18:45:00	1319.20	1319.31	1318.19	1319.07	1722	704897	36
2018.01.04	19:00:00	1319.07	1319.29	1318.37	1318.39	1562	536317	36
2018.01.04	19:15:00	1318.38	1318.81	1318.04	1318.80	1411	540887	36
2018.01.04	19:30:00	1318.79	1319.41	1318.76	1319.41	1624	760685	36
2018.01.04	19:45:00	1319.41	1319.69	1319.08	1319.50	1660	707009	36
2018.01.04	20:00:00	1319.50	1319.95	1318.43	1318.51	1726	598684	36
2018.01.04	20:15:00	1318.51	1320.89	1318.11	1320.39	1966	737701	36
2018.01.04	20:30:00	1320.39	1320.39	1318.81	1319.08	1617	609790	36
2018.01.04	20:45:00	1319.09	1319.29	1318.57	1319.07	906	251560	35
2018.01.04	21:00:00	1319.06	1320.27	1319.06	1320.05	1116	450440	36
2018.01.04	21:15:00	1320.05	1320.50	1319.98	1320.45	1098	442573	36
2018.01.04	21:30:00	1320.46	1324.65	1320.42	1323.16	2245	751086	36
2018.01.04	21:45:00	1323.16	1324.55	1322.94	1324.22	1747	664663	36
2018.01.04	22:00:00	1324.24	1325.84	1323.26	1323.29	1913	613256	36
2018.01.04	22:15:00	1323.30	1323.78	1322.48	1322.71	1376	357679	36
2018.01.04	22:30:00	1322.70	1322.79	1321.66	1322.66	1145	333035	36
2018.01.04	22:45:00	1322.66	1322.78	1321.66	1321.77	1298	501350	36
2018.01.04	23:00:00	1321.77	1322.59	1321.70	1322.55	547	151160	33
2018.01.04	23:15:00	1322.55	1323.82	1322.46	1322.83	593	243108	35
2018.01.04	23:30:00	1322.84	1323.09	1322.53	1322.77	410	92690	36
2018.01.04	23:45:00	1322.76	1323.10	1322.64	1322.69	255	5900	29
2018.01.05	01:00:00	1321.96	1321.98	1320.66	1320.68	495	130790	36
2018.01.05	01:15:00	1320.70	1321.70	1320.64	1321.24	641	144640	36
2018.01.05	01:30:00	1321.25	1321.94	1321.22	1321.71	553	153600	38
2018.01.05	01:45:00	1321.70	1321.70	1320.80	1320.81	582	181500	36
2018.01.05	02:00:00	1320.82	1321.47	1320.82	1321.07	793	352747	36
2018.01.05	02:15:00	1321.07	1321.85	1320.85	1321.45	938	454388	36
2018.01.05	02:30:00	1321.46	1323.26	1321.34	1323.05	1422	692792	36
2018.01.05	02:45:00	1323.15	1323.22	1322.76	1322.76	1079	530195	36
2018.01.05	03:00:00	1322.76	1322.86	1321.59	1322.63	1425	641855	36
2018.01.05	03:15:00	1322.63	1322.78	1322.25	1322.52	786	392800	36
2018.01.05	03:30:00	1322.52	1322.52	1321.15	1321.35	1154	503410	36
2018.01.05	03:45:00	1321.35	1321.97	1321.23	1321.87	951	420560	36
2018.01.05	04:00:00	1321.87	1321.87	1320.53	1320.67	1496	698178	36
2018.01.05	04:15:00	1320.67	1321.40	1320.67	1320.95	1010	441762	36
2018.01.05	04:30:00	1320.95	1321.27	1320.71	1320.76	950	430184	36
2018.01.05	04:45:00	1320.76	1321.14	1320.64	1320.97	717	287149	36
2018.01.05	05:00:00	1320.98	1321.74	1320.98	1321.44	745	321503	36
2018.01.05	05:15:00	1321.45	1321.89	1321.25	1321.75	590	268215	35
2018.01.05	05:30:00	1321.75	1321.90	1321.56	1321.74	453	225395	36
2018.01.05	05:45:00	1321.74	1321.86	1321.25	1321.25	578	285916	36
2018.01.05	06:00:00	1321.26	1321.40	1321.15	1321.19	484	238492	36
2018.01.05	06:15:00	1321.19	1321.70	1321.08	1321.58	360	178000	36
2018.01.05	06:30:00	1321.58	1321.58	1321.28	1321.41	586	287011	36
2018.01.05	06:45:00	1321.42	1321.79	1321.07	1321.79	557	279700	36
2018.01.05	07:00:00	1321.79	1321.80	1321.20	1321.20	803	402049	36
2018.01.05	07:15:00	1321.20	1321.51	1321.20	1321.30	464	232800	37
2018.01.05	07:30:00	1321.30	1321.40	1320.78	1320.90	872	408520	36
2018.01.05	07:45:00	1320.90	1321.13	1319.82	1320.10	1306	535516	36
2018.01.05	08:00:00	1320.10	1320.15	1319.17	1319.50	1722	555371	36
2018.01.05	08:15:00	1319.50	1319.50	1318.20	1318.79	1581	482116	36
2018.01.05	08:30:00	1318.79	1318.81	1317.74	1317.77	1369	375070	36
2018.01.05	08:45:00	1317.76	1318.41	1317.56	1318.19	1441	569809	36
2018.01.05	09:00:00	1318.19	1319.23	1318.19	1319.14	1780	778180	36
2018.01.05	09:15:00	1319.14	1319.43	1319.05	1319.30	1170	548234	36
2018.01.05	09:30:00	1319.30	1319.53	1318.36	1318.51	1125	460672	36
2018.01.05	09:45:00	1318.51	1318.61	1317.83	1318.15	1369	509462	36
2018.01.05	10:00:00	1318.13	1318.51	1317.95	1318.26	1460	534819	36
2018.01.05	10:15:00	1318.25	1318.26	1316.99	1317.20	1705	600549	36
2018.01.05	10:30:00	1317.18	1317.53	1316.55	1317.04	1496	639070	36
2018.01.05	10:45:00	1317.11	1318.03	1316.92	1317.92	1228	542718	36
2018.01.05	11:00:00	1317.92	1317.92	1317.45	1317.81	1143	518693	36
2018.01.05	11:15:00	1317.81	1318.17	1317.25	1317.45	1617	772853	36
2018.01.05	11:30:00	1317.45	1317.53	1317.10	1317.11	1049	515761	36
2018.01.05	11:45:00	1317.11	1317.16	1316.49	1316.60	1420	498537	36
2018.01.05	12:00:00	1316.60	1317.48	1316.20	1317.12	1669	752752	36
2018.01.05	12:15:00	1317.12	1317.37	1316.97	1317.26	1077	513888	36
2018.01.05	12:30:00	1317.26	1317.64	1317.17	1317.54	977	485600	36
2018.01.05	12:45:00	1317.54	1317.63	1317.26	1317.34	737	368602	36
2018.01.05	13:00:00	1317.24	1317.24	1316.50	1317.00	1111	490389	36
2018.01.05	13:15:00	1316.99	1317.11	1316.25	1316.91	830	392379	38
2018.01.05	13:30:00	1316.91	1317.21	1316.60	1316.65	829	380867	37
2018.01.05	13:45:00	1316.66	1317.20	1316.61	1316.91	672	326830	36
2018.01.05	14:00:00	1316.91	1316.91	1316.06	1316.61	1140	481151	36
2018.01.05	14:15:00	1316.62	1317.74	1316.51	1317.62	1234	587344	36
2018.01.05	14:30:00	1317.62	1318.18	1317.31	1317.89	1239	603170	36
2018.01.05	14:45:00	1317.88	1317.93	1317.20	1317.33	1365	576794	36
2018.01.05	15:00:00	1317.41	1318.08	1316.43	1317.22	1834	685166	36
2018.01.05	15:15:00	1317.20	1318.31	1316.55	1316.99	3021	1134780	36
2018.01.05	15:30:00	1316.97	1322.77	1316.87	1320.55	7189	2568820	36
2018.01.05	15:45:00	1320.56	1321.82	1320.17	1320.71	4568	1908355	36
2018.01.05	16:00:00	1320.67	1320.72	1314.82	1315.66	5280	1523762	36
2018.01.05	16:15:00	1315.66	1316.40	1313.55	1316.10	4604	1928440	36
2018.01.05	16:30:00	1316.11	1318.08	1315.19	1317.38	4473	1924954	36
2018.01.05	16:45:00	1317.37	1317.66	1315.42	1316.09	3119	1199713	36
2018.01.05	17:00:00	1316.40	1320.28	1316.22	1319.48	4627	2199468	36
2018.01.05	17:15:00	1319.46	1320.47	1319.11	1319.53	3524	1460487	36
2018.01.05	17:30:00	1319.53	1319.53	1317.63	1318.32	3479	1147925	36
2018.01.05	17:45:00	1318.32	1319.12	1317.44	1318.76	3186	1340300	36
2018.01.05	18:00:00	1318.76	1319.43	1318.26	1319.12	2703	1143685	36
2018.01.05	18:15:00	1319.12	1319.69	1318.70	1319.46	2014	854579	36
2018.01.05	18:30:00	1319.46	1320.10	1319.13	1319.91	1948	909398	36
2018.01.05	18:45:00	1319.91	1322.02	1319.91	1321.36	2635	1174669	36
2018.01.05	19:00:00	1321.36	1321.46	1320.55	1321.02	1822	688357	36
2018.01.05	19:15:00	1321.01	1321.22	1320.45	1320.55	1277	481842	36
2018.01.05	19:30:00	1320.55	1321.01	1319.95	1320.54	1693	643260	36
2018.01.05	19:45:00	1320.54	1320.81	1320.31	1320.51	1202	408599	36
2018.01.05	20:00:00	1320.60	1320.81	1320.33	1320.60	1109	411392	36
2018.01.05	20:15:00	1320.62	1321.26	1320.38	1320.93	1219	488538	36
2018.01.05	20:30:00	1321.04	1321.26	1319.46	1319.56	1191	391013	36
2018.01.05	20:45:00	1319.60	1320.27	1319.39	1320.27	974	345400	36
2018.01.05	21:00:00	1320.27	1320.93	1320.24	1320.92	981	454380	36
2018.01.05	21:15:00	1320.92	1321.04	1320.66	1320.83	938	420364	36
2018.01.05	21:30:00	1320.83	1321.11	1320.83	1320.96	931	385491	36
2018.01.05	21:45:00	1320.95	1321.06	1320.47	1320.51	916	312200	36
2018.01.05	22:00:00	1320.49	1320.62	1319.87	1320.08	876	285490	36
2018.01.05	22:15:00	1320.08	1320.08	1319.07	1319.29	1027	239900	36
2018.01.05	22:30:00	1319.31	1319.33	1318.32	1318.57	797	195060	33
2018.01.05	22:45:00	1318.60	1320.43	1318.59	1320.27	1193	560102	36
2018.01.05	23:00:00	1320.27	1320.32	1319.70	1320.06	569	267270	36
2018.01.05	23:15:00	1320.06	1320.36	1320.04	1320.19	414	200740	33
2018.01.05	23:30:00	1320.19	1320.56	1320.05	1320.27	446	211100	34
2018.01.05	23:45:00	1320.42	1320.42	1319.89	1319.90	327	0	29
2018.01.08	01:00:00	1320.69	1321.24	1320.34	1320.37	527	238571	36
2018.01.08	01:15:00	1320.38	1320.54	1319.94	1320.33	574	155290	36
2018.01.08	01:30:00	1320.34	1320.42	1319.62	1319.80	552	117900	31
2018.01.08	01:45:00	1319.79	1319.82	1319.09	1319.44	555	115450	36
2018.01.08	02:00:00	1319.44	1319.82	1319.21	1319.72	607	122600	31
2018.01.08	02:15:00	1319.73	1320.30	1319.70	1320.28	454	125550	38
2018.01.08	02:30:00	1320.28	1320.54	1319.99	1320.29	449	180100	37
2018.01.08	02:45:00	1320.29	1320.81	1320.28	1320.51	633	235300	36
2018.01.08	03:00:00	1320.56	1321.79	1320.52	1321.72	1069	433420	36
2018.01.08	03:15:00	1321.72	1322.00	1320.70	1320.90	1037	435820	36
2018.01.08	03:30:00	1320.90	1321.48	1319.90	1321.08	1398	551846	36
2018.01.08	03:45:00	1321.08	1321.10	1320.50	1320.73	939	411356	36
2018.01.08	04:00:00	1320.73	1321.64	1320.73	1320.81	795	372285	36
2018.01.08	04:15:00	1320.81	1320.94	1320.15	1320.44	942	384340	36
2018.01.08	04:30:00	1320.43	1320.43	1319.64	1319.86	1340	485106	36
2018.01.08	04:45:00	1319.85	1320.39	1319.57	1320.13	830	242997	36
2018.01.08	05:00:00	1320.14	1320.83	1320.14	1320.54	680	181650	36
2018.01.08	05:15:00	1320.54	1320.61	1320.26	1320.32	464	158550	34
2018.01.08	05:30:00	1320.30	1320.33	1319.82	1320.03	449	145400	36
2018.01.08	05:45:00	1320.05	1320.25	1319.82	1320.22	377	133100	35
2018.01.08	06:00:00	1320.22	1320.24	1319.69	1319.82	625	218798	36
2018.01.08	06:15:00	1319.84	1320.07	1319.44	1319.64	420	115500	31
2018.01.08	06:30:00	1319.66	1319.95	1319.66	1319.91	367	112940	33
2018.01.08	06:45:00	1319.90	1320.44	1319.90	1320.11	396	142500	36
2018.01.08	07:00:00	1320.06	1320.17	1319.86	1320.12	451	151100	33
2018.01.08	07:15:00	1320.13	1320.25	1319.83	1319.86	406	166200	32
2018.01.08	07:30:00	1319.86	1319.87	1317.23	1317.63	2120	761498	36
2018.01.08	07:45:00	1317.61	1318.46	1317.31	1317.88	1170	405160	36
2018.01.08	08:00:00	1317.89	1318.42	1317.35	1318.02	1176	417100	36
2018.01.08	08:15:00	1318.06	1318.87	1317.87	1318.74	931	426863	36
2018.01.08	08:30:00	1318.74	1318.76	1317.80	1318.44	833	335631	36
2018.01.08	08:45:00	1318.44	1318.76	1318.34	1318.75	820	352630	37
2018.01.08	09:00:00	1318.75	1318.79	1317.72	1318.02	1207	450516	36
2018.01.08	09:15:00	1318.02	1318.69	1318.01	1318.49	1034	353910	36
2018.01.08	09:30:00	1318.48	1318.66	1317.61	1317.78	1415	505675	36
2018.01.08	09:45:00	1317.78	1317.78	1315.60	1315.80	2011	676901	36
2018.01.08	10:00:00	1315.76	1316.28	1314.65	1316.06	2407	885243	36
2018.01.08	10:15:00	1316.06	1316.56	1315.77	1316.00	1491	583839	36
2018.01.08	10:30:00	1316.02	1316.64	1315.70	1315.70	1201	513740	36
2018.01.08	10:45:00	1315.70	1316.27	1315.63	1316.25	1526	684836	36
2018.01.08	11:00:00	1316.27	1316.56	1316.10	1316.44	878	394664	36
2018.01.08	11:15:00	1316.44	1316.92	1316.18	1316.30	1042	474452	36
2018.01.08	11:30:00	1316.31	1317.01	1316.31	1316.78	964	432075	36
2018.01.08	11:45:00	1316.78	1317.30	1316.77	1316.98	731	331794	36
2018.01.08	12:00:00	1316.98	1317.87	1316.86	1317.40	1129	539061	36
2018.01.08	12:15:00	1317.40	1317.51	1317.07	1317.26	834	403000	34
2018.01.08	12:30:00	1317.26	1320.20	1317.25	1319.79	1827	876672	36
2018.01.08	12:45:00	1319.79	1320.87	1319.28	1319.96	2011	904051	36
2018.01.08	13:00:00	1319.96	1320.89	1319.96	1320.55	1356	652883	36
2018.01.08	13:15:00	1320.55	1320.57	1319.52	1319.71	1274	608600	36
2018.01.08	13:30:00	1319.71	1320.32	1319.50	1320.01	1173	577193	36
2018.01.08	13:45:00	1320.01	1320.71	1319.79	1320.31	1124	539952	36
2018.01.08	14:00:00	1320.31	1320.42	1319.30	1319.92	1493	704594	36
2018.01.08	14:15:00	1319.92	1320.33	1319.70	1320.09	1013	478710	36
2018.01.08	14:30:00	1320.08	1320.39	1318.81	1318.87	1651	651484	36
2018.01.08	14:45:00	1318.87	1319.30	1318.37	1318.37	1758	571410	36
2018.01.08	15:00:00	1318.36	1318.54	1317.00	1318.42	2231	884132	36
2018.01.08	15:15:00	1318.42	1320.09	1318.34	1319.74	2866	1224550	36
2018.01.08	15:30:00	1319.76	1320.43	1319.43	1319.90	2100	961550	36
2018.01.08	15:45:00	1319.90	1320.74	1319.56	1319.85	2137	841352	36
2018.01.08	16:00:00	1319.85	1320.70	1318.11	1319.49	2679	1006714	36
2018.01.08	16:15:00	1319.50	1320.03	1319.04	1319.07	1644	574600	36
2018.01.08	16:30:00	1319.07	1320.29	1318.92	1319.72	2624	1025489	36
2018.01.08	16:45:00	1319.72	1319.92	1318.27	1318.89	2362	993600	36
2018.01.08	17:00:00	1318.89	1320.38	1317.68	1318.12	3471	1314962	36
2018.01.08	17:15:00	1318.10	1318.77	1317.98	1318.68	2224	765870	36
2018.01.08	17:30:00	1318.63	1319.69	1318.18	1319.18	2193	877843	36
2018.01.08	17:45:00	1319.18	1319.74	1318.98	1319.65	1778	714870	36
2018.01.08	18:00:00	1319.65	1319.65	1318.38	1318.62	1986	656510	36
2018.01.08	18:15:00	1318.62	1318.79	1316.53	1317.13	2065	606096	36
2018.01.08	18:30:00	1317.13	1317.68	1316.64	1317.57	2513	797918	36
2018.01.08	18:45:00	1317.52	1317.60	1315.78	1316.59	2360	679496	36
2018.01.08	19:00:00	1316.57	1317.52	1316.02	1316.83	1814	620765	36
2018.01.08	19:15:00	1316.79	1317.12	1316.41	1316.82	1385	474285	36
2018.01.08	19:30:00	1316.90	1318.01	1316.77	1317.64	1372	517291	36
2018.01.08	19:45:00	1317.65	1318.05	1317.43	1318.03	1040	413516	37
2018.01.08	20:00:00	1318.02	1318.54	1317.64	1318.29	1182	400848	36
2018.01.08	20:15:00	1318.30	1319.59	1318.28	1319.39	1741	790680	36
2018.01.08	20:30:00	1319.39	1319.39	1318.58	1318.59	964	357688	36
2018.01.08	20:45:00	1318.61	1319.09	1318.60	1318.80	734	238298	36
2018.01.08	21:00:00	1318.80	1318.98	1318.07	1318.49	818	219077	36
2018.01.08	21:15:00	1318.47	1318.71	1318.22	1318.70	843	178070	36
2018.01.08	21:30:00	1318.69	1319.08	1318.66	1319.06	673	283034	37
2018.01.08	21:45:00	1319.06	1319.07	1318.58	1318.93	1017	413974	38
2018.01.08	22:00:00	1318.93	1319.55	1318.68	1319.35	999	417255	37
2018.01.08	22:15:00	1319.35	1319.46	1318.76	1319.12	630	274045	37
2018.01.08	22:30:00	1319.12	1319.49	1319.12	1319.43	672	294900	36
